,Timestamp,Device_Type,Source_IP,Destination_IP,Source_Port,Destination_Port,Protocol,Packet_Size,Flags,Payload,Activity,Label
7313,2024-12-02 22:02:25,smart fridge,10.75.170,172.16.128.152,33166,80,HTTP,1391,,1242,receiving data,0
7314,2024-11-05 18:25:20,smart speaker,192.168.14.103,96.219.39.245,19888,33264,TCP,716,FIN,434,sending data,1
7315,2024-11-12 23:21:38,smart led light,101.34.94.234,175.23.105.136,20995,64393,TCP,834,ACK,374,sending data,1
7316,2024-11-19 13:18:28,smart alarm system,172.19.3.192,172.18.192.225,40111,80,HTTP,118,,68,sending data,1
7317,2024-12-03 17:59:49,smart thermostat,147.183.57.80,172.19.41.59,31569,65271,TCP,137,"SYN,ACK",36,idle,0
7318,2024-11-09 07:34:39,smart TV,10.15.79,172.31.234.6,46268,8080,HTTP,1094,,856,idle,1
7319,2024-11-09 01:16:14,smart speaker,254.102.226.92,108.72.23.98,45519,11710,UDP,583,,227,receiving data,1
7320,2024-11-13 19:28:06,smart doorbell,182.24.30.58,210.58.209.2,41906,36197,UDP,1292,,928,sending data,0
7321,2024-11-27 11:51:47,smart alarm system,172.31.211.177,10.68.244,23337,52745,TCP,808,RST,169,idle,0
7322,2024-11-08 23:47:48,smart camera,10.115.114,172.18.200.79,50697,62533,UDP,761,,277,receiving data,0
7323,2024-11-06 22:57:22,smart doorbell,172.31.29.187,172.31.43.241,2292,57223,TCP,877,"SYN,ACK",174,sending data,1
7324,2024-12-02 18:10:09,smart plug,192.168.142.144,72.171.147.14,61707,13008,TCP,477,ACK,428,receiving data,0
7325,2024-11-19 03:49:28,smart doorbell,172.19.4.126,172.19.248.226,16141,29822,TCP,1423,"SYN,ACK",216,idle,1
7326,2024-11-05 07:06:51,smart led light,192.168.143.94,172.18.55.13,15158,61261,TCP,1389,RST,738,idle,0
7327,2024-11-04 18:25:10,smart thermostat,174.81.26.145,54.62.164.248,39248,3514,UDP,264,,119,idle,1
7328,2024-11-19 00:29:49,smart TV,172.16.1.170,172.18.152.165,31239,65441,UDP,237,,11,receiving data,0
7329,2024-12-03 08:04:17,smart fridge,172.31.183.35,143.192.238.80,60732,8080,HTTP,1355,,821,sending data,0
7330,2024-11-26 10:44:44,smart speaker,116.115.20.255,10.152.212,2501,6684,UDP,1268,,659,idle,0
7331,2024-11-12 04:59:58,smart speaker,115.119.137.184,172.16.114.61,1099,45618,TCP,1193,SYN,26,receiving data,1
7332,2024-11-17 08:40:24,smart fridge,149.197.4.220,172.17.48.49,9637,4761,UDP,827,,400,receiving data,1
7333,2024-12-04 23:27:33,smart alarm system,163.127.148.104,100.84.243.213,28478,443,HTTP,605,,211,receiving data,0
7334,2024-11-29 10:42:24,smart doorbell,20.147.49.244,172.20.158.83,56838,64288,TCP,1325,"SYN,ACK",930,idle,0
7335,2024-11-16 03:32:16,smart led light,172.16.27.112,204.157.73.241,10553,21537,TCP,135,RST,18,idle,1
7336,2024-11-12 23:59:00,smart led light,225.38.203.10,78.149.133.176,59244,20099,UDP,1428,,984,receiving data,0
7337,2024-11-07 23:53:32,smart TV,172.31.80.44,172.19.68.110,23801,40911,UDP,1311,,970,sending data,0
7338,2024-11-27 13:03:40,smart speaker,124.77.31.10,8.50.88.72,14050,11473,UDP,799,,585,sending data,1
7339,2024-11-10 00:12:37,smart speaker,172.18.221.54,10.207.18,37991,51281,UDP,975,,447,idle,0
7340,2024-11-14 03:41:26,smart doorbell,114.214.178.103,224.50.228.140,31863,39186,UDP,712,,380,receiving data,1
7341,2024-11-24 17:33:17,smart alarm system,172.19.193.43,201.54.54.37,40636,41299,TCP,191,"SYN,ACK",13,sending data,0
7342,2024-11-06 04:37:01,smart alarm system,10.88.96,172.17.216.218,14076,34621,UDP,66,,18,sending data,0
7343,2024-11-23 14:31:40,smart speaker,238.165.227.226,207.68.217.90,38667,8080,HTTP,813,,467,idle,1
7344,2024-12-03 14:20:25,smart TV,81.173.175.10,172.31.205.251,10171,57096,UDP,1221,,524,idle,0
7345,2024-11-16 07:44:40,smart fridge,205.225.206.172,36.167.146.187,49978,80,HTTP,443,,248,sending data,0
7346,2024-11-15 19:38:36,smart thermostat,172.20.78.143,172.31.65.170,26966,8080,HTTP,904,,339,receiving data,1
7347,2024-11-30 18:04:50,smart doorbell,192.168.80.199,172.16.68.172,47714,3227,UDP,373,,261,sending data,1
7348,2024-11-27 18:26:51,smart thermostat,172.16.164.150,183.29.174.158,39099,38496,UDP,772,,618,idle,0
7349,2024-12-04 14:55:07,smart speaker,10.114.72,52.40.160.227,17212,46411,UDP,475,,212,sending data,0
7350,2024-11-23 16:01:29,smart thermostat,8.113.137.210,114.228.95.183,25349,80,HTTP,1386,,802,idle,0
7351,2024-11-24 23:13:43,smart speaker,19.139.84.118,192.247.152.73,39548,27354,TCP,101,"SYN,ACK",44,sending data,1
7352,2024-11-16 13:25:01,smart led light,29.225.27.125,172.18.16.46,44794,2532,TCP,254,FIN,48,idle,0
7353,2024-11-23 22:13:38,smart alarm system,95.252.229.94,172.20.57.46,18189,443,HTTP,959,,25,sending data,0
7354,2024-12-02 13:31:46,smart led light,172.19.246.37,12.135.167.185,5666,443,HTTP,1325,,823,idle,0
7355,2024-11-22 03:55:21,smart thermostat,172.20.110.183,45.170.122.3,32848,5666,TCP,403,"SYN,ACK",153,idle,0
7356,2024-11-25 01:53:06,smart thermostat,172.19.178.93,172.31.72.124,23757,65419,TCP,1455,"SYN,ACK",525,sending data,1
7357,2024-12-01 15:09:33,smart plug,172.17.179.190,172.19.200.57,29295,80,HTTP,299,,226,receiving data,1
7358,2024-11-24 04:45:07,smart camera,172.17.174.150,10.40.31,12712,443,HTTP,332,,7,receiving data,1
7359,2024-11-27 17:00:38,smart thermostat,172.18.16.173,139.19.217.14,18917,8080,HTTP,726,,480,sending data,1
7360,2024-11-06 17:23:51,smart speaker,172.19.55.244,172.31.6.36,14704,80,HTTP,214,,26,receiving data,1
7361,2024-12-04 06:00:45,smart thermostat,202.180.200.108,192.168.184.199,33155,33951,UDP,150,,23,idle,1
7362,2024-11-25 20:12:56,smart fridge,172.31.162.46,23.100.244.235,40867,443,HTTP,1491,,98,sending data,1
7363,2024-11-08 21:26:37,smart thermostat,139.156.82.195,214.124.166.157,25274,20760,TCP,1007,ACK,597,idle,0
7364,2024-11-21 05:08:50,smart TV,156.139.0.179,172.19.189.100,51112,37269,TCP,547,RST,340,receiving data,0
7365,2024-11-08 23:57:43,smart camera,172.17.90.97,172.16.150.155,60508,23672,TCP,694,"SYN,ACK",669,idle,1
7366,2024-12-02 12:58:26,smart alarm system,15.198.42.133,172.18.222.10,52928,26209,UDP,175,,46,idle,1
7367,2024-11-28 01:32:06,smart doorbell,192.168.29.226,10.92.103,11023,60949,TCP,1197,SYN,771,sending data,1
7368,2024-11-06 07:38:26,smart speaker,119.233.97.10,4.243.252.237,26273,50669,TCP,818,"SYN,ACK",477,idle,1
7369,2024-11-18 05:11:18,smart doorbell,67.105.107.15,172.18.210.93,53600,8080,HTTP,540,,466,idle,0
7370,2024-11-15 06:59:30,smart fridge,172.18.242.184,224.4.143.198,48419,51303,TCP,1305,"SYN,ACK",99,receiving data,0
7371,2024-11-23 13:50:56,smart fridge,64.1.197.255,39.113.58.135,58524,443,HTTP,1348,,16,idle,1
7372,2024-11-04 20:46:13,smart speaker,172.18.7.40,172.17.236.53,61709,43133,TCP,1121,"SYN,ACK",1094,sending data,0
7373,2024-11-25 13:21:45,smart alarm system,172.20.133.193,112.86.56.60,40081,21492,TCP,356,SYN,15,sending data,1
7374,2024-11-24 04:47:00,smart fridge,200.217.16.55,124.67.107.248,57746,443,HTTP,108,,93,idle,1
7375,2024-11-14 05:29:28,smart speaker,95.107.192.43,120.35.157.6,33262,46123,TCP,1154,ACK,990,receiving data,1
7376,2024-11-17 15:32:02,smart plug,172.17.73.105,192.168.211.47,56872,64914,UDP,770,,717,sending data,1
7377,2024-11-13 07:16:20,smart alarm system,172.159.61.25,137.54.190.167,9359,8080,HTTP,779,,214,sending data,1
7378,2024-11-17 07:43:21,smart speaker,246.85.33.56,222.72.114.253,5655,443,HTTP,1240,,594,sending data,1
7379,2024-11-08 04:45:44,smart fridge,172.18.157.232,172.20.49.32,6449,20163,TCP,1136,RST,1055,receiving data,1
7380,2024-11-08 07:10:40,smart doorbell,10.90.114,172.20.20.167,29416,80,HTTP,1325,,45,idle,1
7381,2024-11-06 11:42:28,smart plug,73.27.66.185,153.89.53.77,35017,13916,TCP,1061,ACK,497,idle,0
7382,2024-11-14 08:32:09,smart alarm system,126.138.42.137,148.216.112.209,35855,45289,UDP,215,,142,sending data,1
7383,2024-11-05 20:17:36,smart speaker,172.31.137.134,3.5.48.28,60903,443,HTTP,615,,592,idle,0
7384,2024-11-06 04:39:29,smart plug,172.16.5.106,245.19.239.204,26929,8080,HTTP,153,,43,sending data,0
7385,2024-12-02 00:49:17,smart TV,172.19.116.148,172.20.28.46,63640,8390,TCP,134,SYN,112,sending data,1
7386,2024-12-04 08:41:38,smart doorbell,10.178.94,172.18.146.91,34116,8080,HTTP,964,,248,idle,0
7387,2024-11-20 04:03:39,smart speaker,60.15.147.192,172.31.226.219,5890,27341,UDP,135,,118,idle,1
7388,2024-11-10 08:17:08,smart plug,192.168.183.148,104.223.51.88,17111,52024,TCP,1087,ACK,287,receiving data,1
7389,2024-11-13 17:48:39,smart camera,127.2.209.83,172.17.19.34,2239,18582,UDP,1137,,368,receiving data,0
7390,2024-11-18 14:34:49,smart doorbell,71.214.57.119,238.183.130.128,40140,28845,TCP,1043,"SYN,ACK",824,idle,0
7391,2024-11-14 08:38:57,smart doorbell,10.171.167,3.155.73.221,61369,443,HTTP,163,,161,idle,1
7392,2024-11-27 23:13:11,smart led light,10.229.131,188.99.46.93,42930,45930,TCP,854,SYN,447,idle,1
7393,2024-11-11 14:52:03,smart TV,233.96.254.230,192.168.191.184,25118,51792,TCP,964,FIN,536,sending data,1
7394,2024-11-30 01:48:52,smart thermostat,20.218.167.136,10.151.244,33546,24291,UDP,1446,,1121,receiving data,0
7395,2024-11-21 09:03:35,smart TV,172.17.113.195,25.115.10.131,24223,27963,UDP,1450,,965,receiving data,0
7396,2024-11-24 11:04:07,smart led light,172.20.142.93,227.170.180.198,52241,443,HTTP,879,,515,idle,1
7397,2024-11-04 16:01:42,smart camera,172.17.35.247,10.62.152,40433,23999,TCP,669,"SYN,ACK",4,receiving data,0
7398,2024-11-30 03:58:50,smart camera,35.246.124.106,172.19.118.130,48726,40922,UDP,1095,,350,idle,0
7399,2024-11-29 14:09:11,smart fridge,10.83.201,172.31.28.178,7087,28214,TCP,592,FIN,112,idle,0
7400,2024-11-28 15:16:31,smart camera,199.31.78.106,71.88.120.90,56311,443,HTTP,1435,,169,sending data,1
7401,2024-11-05 10:21:25,smart speaker,10.217.152,122.194.182.136,25290,8080,HTTP,1183,,908,receiving data,1
7402,2024-12-02 17:49:46,smart TV,82.92.117.243,172.19.144.209,13321,80,HTTP,1222,,135,receiving data,1
7403,2024-12-04 20:08:35,smart thermostat,191.227.34.123,172.17.164.186,1053,443,HTTP,1336,,168,idle,1
7404,2024-11-05 06:22:41,smart speaker,217.118.137.120,172.16.225.43,5105,11510,UDP,584,,78,idle,0
7405,2024-12-04 02:29:13,smart TV,172.18.125.3,123.49.190.9,21816,54299,TCP,1050,SYN,844,receiving data,1
7406,2024-11-26 10:55:38,smart TV,172.20.3.234,140.85.131.214,16079,34550,TCP,933,RST,914,idle,0
7407,2024-11-07 08:43:08,smart speaker,172.16.6.218,172.19.218.177,25848,20395,TCP,1389,SYN,1116,sending data,0
7408,2024-12-05 07:21:16,smart doorbell,172.31.127.16,181.25.177.220,58112,443,HTTP,525,,406,sending data,0
7409,2024-11-11 08:04:39,smart led light,172.20.133.99,142.178.69.235,35727,443,HTTP,273,,140,idle,0
7410,2024-11-17 11:01:20,smart TV,172.20.61.133,5.126.42.93,3034,5534,TCP,1090,RST,772,sending data,0
7411,2024-11-06 01:36:52,smart plug,156.24.247.223,88.112.196.217,60540,8080,HTTP,889,,749,receiving data,0
7412,2024-11-07 20:45:00,smart fridge,234.106.28.178,120.37.2.81,25285,48711,UDP,362,,23,receiving data,1
7413,2024-11-08 21:14:10,smart camera,168.204.254.97,192.168.194.132,21576,443,HTTP,574,,526,receiving data,0
7414,2024-11-27 00:12:11,smart plug,172.16.32.100,10.43.0,54717,29074,UDP,1230,,852,idle,1
7415,2024-11-10 12:33:28,smart plug,208.190.99.162,192.168.195.197,42685,11334,TCP,239,SYN,32,receiving data,1
7416,2024-11-05 03:48:17,smart fridge,172.31.21.201,145.129.188.109,9591,443,HTTP,871,,57,sending data,0
7417,2024-11-19 11:38:39,smart led light,148.70.99.53,174.162.151.0,3254,7932,TCP,252,FIN,126,receiving data,0
7418,2024-11-27 21:27:57,smart alarm system,172.16.162.98,10.239.27,16975,443,HTTP,222,,79,idle,1
7419,2024-11-19 13:16:16,smart speaker,172.20.148.168,172.31.221.117,32234,65087,TCP,779,ACK,350,idle,1
7420,2024-11-19 03:28:09,smart TV,57.80.139.4,172.31.106.143,30439,8080,HTTP,1271,,558,sending data,1
7421,2024-11-15 12:11:09,smart fridge,66.206.49.183,172.20.146.46,64509,36892,UDP,705,,275,idle,1
7422,2024-12-01 16:14:28,smart alarm system,192.168.65.206,240.186.199.82,61924,57493,TCP,958,"SYN,ACK",755,receiving data,1
7423,2024-11-25 02:10:20,smart camera,212.242.119.186,187.74.161.133,7542,5337,UDP,382,,275,sending data,1
7424,2024-11-26 00:13:16,smart led light,11.91.223.245,143.97.185.127,29330,80,HTTP,1329,,32,sending data,1
7425,2024-11-27 16:13:34,smart doorbell,172.31.204.166,192.168.211.25,41121,60444,UDP,92,,17,receiving data,1
7426,2024-12-02 17:00:52,smart fridge,231.242.173.77,190.20.244.168,57775,64455,UDP,1134,,855,sending data,0
7427,2024-11-13 18:30:59,smart doorbell,84.149.162.254,172.19.168.69,27524,80,HTTP,112,,8,sending data,0
7428,2024-11-22 04:07:52,smart fridge,175.163.176.60,172.18.123.10,8221,55934,TCP,236,ACK,68,receiving data,1
7429,2024-12-03 18:25:03,smart TV,172.31.172.153,10.237.4,23460,28013,TCP,439,SYN,256,idle,0
7430,2024-11-10 04:57:41,smart plug,172.18.119.22,255.54.118.201,13148,443,HTTP,670,,228,receiving data,1
7431,2024-11-16 04:01:02,smart alarm system,192.168.232.254,192.168.220.199,21997,443,HTTP,659,,465,idle,0
7432,2024-12-04 04:35:18,smart fridge,172.19.83.137,118.98.253.173,56638,443,HTTP,164,,3,receiving data,0
7433,2024-12-05 05:37:38,smart fridge,192.168.225.114,172.16.173.40,45802,51335,UDP,863,,218,sending data,1
7434,2024-11-16 06:41:06,smart led light,172.16.78.78,172.16.91.225,48343,443,HTTP,527,,408,receiving data,1
7435,2024-11-06 02:46:09,smart thermostat,172.20.254.21,150.8.173.71,44158,11656,UDP,432,,39,idle,1
7436,2024-11-16 06:25:03,smart doorbell,172.17.106.128,172.20.185.120,61424,29189,UDP,391,,36,receiving data,1
7437,2024-11-16 03:35:14,smart TV,97.253.45.60,142.193.64.44,7379,443,HTTP,572,,23,sending data,1
7438,2024-11-05 22:47:21,smart TV,172.16.224.134,37.63.169.8,48424,80,HTTP,942,,651,sending data,1
7439,2024-11-06 18:14:00,smart fridge,165.227.178.35,192.168.15.61,47813,443,HTTP,249,,218,receiving data,1
7440,2024-11-05 17:46:10,smart led light,240.100.70.206,172.31.1.101,31063,60040,TCP,1298,ACK,571,idle,1
7441,2024-11-19 21:45:36,smart fridge,229.202.93.100,94.56.220.117,4182,5074,TCP,779,ACK,57,receiving data,0
7442,2024-11-26 04:17:25,smart camera,172.19.245.47,4.172.210.72,58492,34334,UDP,1398,,959,sending data,1
7443,2024-11-11 05:44:55,smart alarm system,6.192.99.212,48.95.62.20,52006,19175,UDP,746,,595,idle,0
7444,2024-12-01 10:14:49,smart fridge,151.25.192.91,117.13.197.239,25746,8422,TCP,1438,"SYN,ACK",1173,idle,1
7445,2024-12-04 12:42:16,smart speaker,192.234.198.233,172.19.240.29,54481,46877,TCP,766,RST,663,receiving data,1
7446,2024-11-30 01:53:40,smart speaker,172.19.202.202,172.16.33.108,21535,62722,UDP,1222,,1115,receiving data,0
7447,2024-11-18 20:37:03,smart TV,26.222.169.140,10.202.21,58154,27980,UDP,454,,369,receiving data,1
7448,2024-11-04 15:53:25,smart camera,172.19.80.12,232.72.176.23,22704,46298,UDP,123,,89,receiving data,1
7449,2024-12-03 23:34:25,smart camera,10.231.42,172.18.153.234,12003,60675,TCP,542,ACK,144,sending data,0
7450,2024-12-04 15:56:06,smart camera,79.193.237.195,172.16.174.232,30094,13307,UDP,1441,,70,idle,0
7451,2024-11-19 13:40:37,smart camera,33.219.145.210,155.244.103.172,63930,58067,UDP,208,,95,receiving data,0
7452,2024-11-08 06:22:30,smart doorbell,172.20.158.186,192.168.22.110,39739,12596,TCP,1165,SYN,320,idle,0
7453,2024-11-20 20:20:10,smart led light,41.228.234.31,196.157.26.208,55123,48940,TCP,1021,SYN,819,sending data,1
7454,2024-11-25 16:36:05,smart fridge,228.1.0.125,172.17.252.23,13798,1652,UDP,435,,152,idle,1
7455,2024-11-26 05:15:30,smart TV,16.219.103.181,172.16.9.36,32330,46268,TCP,1370,SYN,784,sending data,0
7456,2024-11-28 09:06:27,smart led light,172.17.145.151,172.31.238.203,43219,28535,TCP,401,RST,139,idle,0
7457,2024-11-18 05:47:24,smart doorbell,192.168.50.241,82.120.82.14,24003,443,HTTP,1471,,905,idle,0
7458,2024-11-22 04:57:12,smart thermostat,225.249.143.228,172.19.37.103,47216,41236,TCP,709,"SYN,ACK",413,receiving data,0
7459,2024-11-13 20:48:02,smart speaker,174.98.250.23,172.17.232.178,26799,2840,TCP,260,"SYN,ACK",213,idle,0
7460,2024-11-07 20:46:17,smart doorbell,172.20.243.120,52.231.25.143,19571,22159,TCP,428,ACK,221,sending data,1
7461,2024-11-12 04:43:32,smart speaker,192.168.236.189,10.173.121,21446,40354,UDP,171,,151,idle,0
7462,2024-11-10 20:20:12,smart thermostat,172.31.97.241,192.168.163.198,48906,80,HTTP,1454,,80,receiving data,0
7463,2024-12-02 09:04:40,smart TV,186.12.43.228,253.123.11.251,56543,15781,TCP,1315,ACK,1187,idle,1
7464,2024-11-21 02:06:10,smart camera,172.20.214.249,172.31.87.225,64824,59384,TCP,337,FIN,229,idle,1
7465,2024-11-30 04:35:26,smart fridge,172.16.191.73,91.139.20.225,7122,5317,UDP,1376,,201,receiving data,1
7466,2024-11-18 06:18:15,smart speaker,25.11.39.5,81.87.143.76,58326,31604,UDP,688,,185,receiving data,0
7467,2024-11-22 20:09:37,smart doorbell,172.16.107.51,10.68.215,53659,45545,UDP,1293,,531,idle,0
7468,2024-11-15 00:52:02,smart fridge,192.168.221.26,192.168.78.19,44136,443,HTTP,733,,166,receiving data,0
7469,2024-12-01 18:30:34,smart doorbell,73.166.55.192,172.17.49.192,13374,25997,TCP,671,FIN,442,sending data,0
7470,2024-11-18 22:45:56,smart led light,157.77.146.13,74.70.137.81,39240,8080,HTTP,713,,23,idle,1
7471,2024-11-25 05:24:06,smart fridge,225.251.78.98,172.18.163.154,62326,40130,UDP,779,,645,sending data,1
7472,2024-11-17 18:52:14,smart doorbell,172.31.196.167,172.17.50.200,5331,20669,UDP,1328,,2,receiving data,0
7473,2024-11-20 19:16:07,smart TV,79.12.27.89,147.110.215.96,28618,25093,TCP,547,"SYN,ACK",361,idle,1
7474,2024-11-14 22:40:13,smart camera,10.114.162,11.153.54.186,4720,443,HTTP,510,,157,sending data,0
7475,2024-11-16 14:32:41,smart speaker,172.19.198.119,179.20.171.132,3645,80,HTTP,182,,96,idle,1
7476,2024-11-11 21:03:01,smart alarm system,10.227.205,172.16.20.225,54486,8080,HTTP,83,,13,idle,1
7477,2024-11-22 22:54:04,smart thermostat,10.106.100,220.231.16.148,22319,22577,TCP,340,SYN,14,idle,1
7478,2024-11-10 14:42:37,smart fridge,32.134.78.194,192.168.2.229,18617,47130,TCP,926,FIN,701,idle,0
7479,2024-11-12 19:09:41,smart alarm system,172.17.170.35,160.58.105.151,43379,80,HTTP,1199,,1155,receiving data,0
7480,2024-11-19 05:04:29,smart TV,144.25.210.166,94.145.178.127,51763,15819,TCP,1496,SYN,99,idle,0
7481,2024-11-28 06:22:45,smart speaker,66.75.176.83,172.20.178.92,61720,8801,TCP,779,ACK,731,sending data,1
7482,2024-11-25 05:12:12,smart speaker,205.40.206.166,194.21.8.248,13764,443,HTTP,895,,627,sending data,0
7483,2024-11-27 06:47:58,smart thermostat,172.16.205.117,172.31.129.74,17718,63159,UDP,401,,159,idle,1
7484,2024-11-25 03:29:22,smart plug,10.180.233,172.31.64.216,42842,65523,UDP,462,,293,sending data,1
7485,2024-11-12 16:46:48,smart camera,172.17.7.170,249.39.73.186,26647,80,HTTP,899,,847,sending data,1
7486,2024-11-06 12:33:59,smart led light,10.131.221,172.20.244.218,11484,37504,UDP,487,,370,sending data,1
7487,2024-11-29 13:13:23,smart camera,41.33.254.53,207.247.42.194,14397,25395,TCP,1201,"SYN,ACK",799,sending data,0
7488,2024-11-29 16:38:06,smart thermostat,10.165.53,172.19.73.149,11272,10603,UDP,376,,78,idle,0
7489,2024-11-11 18:40:39,smart doorbell,172.16.124.43,95.220.54.44,2644,30755,TCP,1228,"SYN,ACK",345,idle,0
7490,2024-12-02 20:07:49,smart alarm system,193.162.97.193,47.1.173.101,62831,15938,TCP,1193,FIN,4,receiving data,1
7491,2024-11-10 08:59:11,smart speaker,10.208.178,82.140.97.0,49688,18797,TCP,592,FIN,195,idle,0
7492,2024-11-14 03:29:15,smart thermostat,192.168.239.12,31.122.138.166,47483,80,HTTP,352,,258,receiving data,0
7493,2024-11-11 09:21:40,smart doorbell,172.17.46.95,172.20.122.223,21051,12781,UDP,771,,114,idle,1
7494,2024-11-06 00:00:41,smart alarm system,172.16.186.68,162.165.100.227,29937,38348,UDP,1227,,416,receiving data,0
7495,2024-11-11 21:45:27,smart camera,172.16.39.13,49.182.129.34,54140,37737,TCP,661,RST,385,receiving data,0
7496,2024-12-04 01:18:49,smart doorbell,172.20.204.59,203.83.145.252,47107,80,HTTP,764,,138,idle,0
7497,2024-11-20 16:10:43,smart camera,33.100.172.83,230.154.138.219,13335,80,HTTP,290,,226,sending data,0
7498,2024-11-27 18:12:32,smart camera,169.241.13.166,132.243.118.166,54965,32635,TCP,230,SYN,118,idle,0
7499,2024-11-09 09:31:08,smart camera,172.16.77.220,10.196.23,6136,55690,TCP,544,SYN,486,sending data,1
7500,2024-11-20 17:53:55,smart plug,63.217.254.181,172.31.182.119,63358,39279,TCP,762,ACK,752,receiving data,1
7501,2024-12-01 17:32:39,smart TV,172.18.189.156,192.168.89.59,8778,33371,TCP,790,ACK,661,idle,0
7502,2024-11-16 13:10:28,smart alarm system,14.50.228.70,4.227.43.113,17786,12564,UDP,986,,935,receiving data,1
7503,2024-11-05 03:27:12,smart doorbell,172.16.112.8,172.17.121.229,62845,41264,TCP,1275,"SYN,ACK",483,idle,1
7504,2024-11-29 03:08:51,smart speaker,99.247.99.109,154.214.125.70,34521,443,HTTP,1075,,118,receiving data,0
7505,2024-11-18 19:03:56,smart TV,244.238.172.137,172.31.155.55,64450,80,HTTP,259,,147,sending data,1
7506,2024-11-17 17:58:44,smart led light,172.16.173.121,65.7.77.251,57149,45839,TCP,1477,RST,1085,receiving data,1
7507,2024-11-15 02:39:10,smart led light,172.17.226.120,227.160.156.255,22475,39156,TCP,320,RST,7,idle,0
7508,2024-11-05 18:33:17,smart doorbell,172.18.143.44,213.196.6.66,13504,2712,TCP,1017,RST,56,idle,0
7509,2024-11-05 05:44:33,smart alarm system,27.104.74.249,10.18.229.127,63872,8080,HTTP,1358,,1298,idle,0
7510,2024-11-28 16:22:28,smart thermostat,82.181.208.197,143.167.184.160,37612,8080,HTTP,1496,,927,sending data,0
7511,2024-11-16 09:19:47,smart plug,47.73.181.171,122.194.221.96,21264,13492,TCP,1021,ACK,55,idle,0
7512,2024-11-30 23:32:56,smart thermostat,172.17.186.144,116.29.168.245,9360,16255,UDP,312,,37,sending data,1
7513,2024-11-27 19:42:41,smart camera,172.138.113.42,10.57.150,56484,24331,TCP,773,ACK,709,idle,0
7514,2024-11-08 10:34:26,smart TV,172.20.42.217,172.31.222.116,60243,19717,UDP,783,,657,receiving data,1
7515,2024-11-21 03:17:25,smart alarm system,191.22.88.137,141.115.96.132,8610,41314,UDP,571,,172,sending data,0
7516,2024-12-04 09:35:00,smart TV,185.56.111.85,10.101.111,19057,38948,TCP,1108,SYN,824,sending data,0
7517,2024-11-15 08:27:14,smart led light,172.18.75.126,172.18.129.122,34922,11610,TCP,768,RST,591,receiving data,1
7518,2024-11-24 02:16:04,smart doorbell,111.44.169.103,172.17.207.182,17473,80,HTTP,270,,83,sending data,0
7519,2024-11-19 20:18:24,smart led light,70.137.68.128,26.255.71.186,3846,37163,TCP,108,FIN,45,receiving data,0
7520,2024-11-28 22:25:31,smart doorbell,114.247.170.232,138.52.56.137,61641,80,HTTP,76,,10,receiving data,0
7521,2024-11-10 16:00:14,smart speaker,110.82.189.57,172.31.90.252,1605,443,HTTP,306,,260,receiving data,1
7522,2024-11-13 14:57:47,smart plug,4.81.251.164,76.174.186.64,2986,443,HTTP,239,,64,idle,1
7523,2024-12-02 01:14:27,smart camera,192.168.48.132,191.220.194.168,5599,8080,HTTP,297,,8,sending data,1
7524,2024-11-27 20:59:47,smart thermostat,157.5.213.234,98.63.129.125,46053,32971,UDP,305,,177,receiving data,1
7525,2024-11-10 07:12:06,smart plug,172.19.135.140,115.181.61.237,26670,80,HTTP,919,,305,receiving data,0
7526,2024-11-22 17:30:00,smart led light,172.16.10.142,24.67.194.63,7465,11102,TCP,852,FIN,601,receiving data,1
7527,2024-11-20 12:41:24,smart TV,87.24.99.77,201.98.205.246,4802,58058,UDP,1212,,687,idle,1
7528,2024-12-02 14:16:52,smart led light,175.33.214.157,172.19.93.187,53451,14490,UDP,518,,429,sending data,1
7529,2024-11-22 13:43:10,smart TV,172.18.239.49,86.205.126.169,60062,53121,TCP,557,RST,431,receiving data,1
7530,2024-11-18 23:40:19,smart thermostat,172.20.32.185,59.30.169.119,38559,49757,TCP,704,"SYN,ACK",590,sending data,1
7531,2024-11-08 02:59:26,smart alarm system,172.19.25.157,172.16.127.128,49588,62450,TCP,701,FIN,485,receiving data,0
7532,2024-11-22 00:27:18,smart camera,171.23.5.63,172.17.96.145,63765,8080,HTTP,903,,624,idle,1
7533,2024-11-29 09:06:18,smart doorbell,172.16.119.11,131.235.35.182,17683,60550,UDP,598,,530,sending data,0
7534,2024-12-03 09:23:04,smart alarm system,10.5.251,157.154.242.79,47583,50316,UDP,763,,40,sending data,0
7535,2024-11-29 21:17:20,smart alarm system,157.192.195.195,172.17.255.253,29448,64122,TCP,1326,SYN,1310,idle,1
7536,2024-12-03 00:57:55,smart fridge,192.168.164.137,148.88.55.95,23574,6986,UDP,1429,,254,sending data,1
7537,2024-11-16 10:07:47,smart doorbell,172.17.214.124,172.17.123.196,44784,443,HTTP,1311,,1020,sending data,0
7538,2024-11-23 17:15:41,smart TV,52.252.59.227,171.228.44.105,45499,33133,TCP,953,ACK,318,sending data,0
7539,2024-12-01 07:34:53,smart led light,11.4.199.131,52.193.202.236,8239,63105,TCP,1014,FIN,578,idle,1
7540,2024-11-23 20:15:21,smart thermostat,172.19.198.16,166.26.5.225,17717,8080,HTTP,403,,290,idle,0
7541,2024-11-11 18:21:22,smart led light,20.135.199.253,172.19.211.57,13418,64205,TCP,1500,SYN,769,sending data,1
